paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
DPzQ5n3mNm,Sensitivity-Constrained Fourier Neural Operators for Forward and Inverse Problems in Parametric Differential Equations,Accept (Poster),Accept,6.25,6,6,5,8,,
ZyCuQxyPJK,NeuroLifting: Neural Inference on Markov Random Fields at Scale,Reject,Reject,4.25,5,3,6,3,,
6e3hoDZKuO,Zero-Shot Goal Dialogue via Reinforcement Learning on Imagined Conversations,Reject,Reject,3.50,3,3,5,3,,
7XgTh3i8FI,Model Growth Schedule learning via Optimal Path (SLOP) for Efficient LLM Pre-Training,Withdrawn (treated as Reject),Reject,5.75,3,6,6,8,,
TvfkSyHZRA,Grokking at the Edge of Numerical Stability,Accept (Poster),Accept,7.00,6,8,8,5,8,
BGnm7Lo8oW,Towards Learning to Reason at Pre-Training Scale,Reject,Reject,5.50,6,5,5,6,,
iv1TpRCJeK,Autonomous Evaluation of LLMs for Truth Maintenance and Reasoning Tasks,Accept (Poster),Accept,6.33,5,6,8,,,
trKNi4IUiP,Robustness Inspired Graph Backdoor Defense,Accept (Oral),Accept,7.50,8,6,8,8,,
vx1vJIFvd5,O-Edit: Orthogonal Subspace Editing for Language Model Sequential Editing,Reject,Reject,5.67,6,6,5,,,
3ep9ZYMZS3,Model-Agnostic Knowledge Guided Correction for Improved Neural Surrogate Rollout,Accept (Poster),Accept,5.00,3,3,6,8,,
fmJUYgmMbL,Learned Reference-based Diffusion Sampler for multi-modal distributions,Accept (Poster),Accept,6.25,8,8,3,6,,
syC2764fPc,Context-Alignment: Activating and Enhancing LLMs Capabilities in Time Series,Accept (Poster),Accept,6.00,6,6,6,6,,
fL8Zp8o6RL,FTP: Efficient Prefilling for Long-Context LLM Inference via FFN Token Pruning,Reject,Reject,5.50,6,6,5,5,,
rAoEub6Nw2,A Statistical Framework for Ranking LLM-based Chatbots,Accept (Poster),Accept,5.67,6,6,5,,,
SOsotxYtPC,LoGra-Med: Long-Context Multi-Graph Alignment for Medical Visual-Language Models,Withdrawn (treated as Reject),Reject,5.25,5,5,5,6,,
bBoetBIN2R,NarrativeBridge: Enhancing Video Captioning with Causal-Temporal Narrative,Accept (Poster),Accept,6.25,6,8,5,6,,
M1y9JAL7CP,Policy Gradient Optimization for Markov Decision Processes with Epistemic Uncertainty and General Loss Functions,Withdrawn (treated as Reject),Reject,6.50,8,6,6,6,,
5z9GjHgerY,DPLM-2: A Multimodal Diffusion Protein Language Model,Accept (Poster),Accept,6.33,8,8,3,,,
TjP1d8PP8l,Discriminator-Guided Embodied Planning for LLM Agent,Accept (Poster),Accept,6.50,6,8,6,6,,
lTldTFWbJ8,Generation and Evaluation of Synthetic Data Containing Treatments,Reject,Reject,6.00,3,8,5,8,,
TEkoMEjf7E,"Phidias: A Generative Model for Creating 3D  Content from Text, Image, and 3D Conditions with Reference-Augmented  Diffusion",Accept (Poster),Accept,6.20,8,6,5,6,6,
USI3ZbuFaV,Certifying Language Model Robustness with Fuzzed Randomized Smoothing: An Efficient Defense Against Backdoor Attacks,Accept (Poster),Accept,6.00,6,6,6,6,,
hRwxZmcvW9,Bridging and Modeling Correlations in Pairwise Data for Direct Preference Optimization,Accept (Poster),Accept,6.00,6,6,6,,,
2oKkQTyfz7,General Scene Adaptation for Vision-and-Language Navigation,Accept (Poster),Accept,6.40,6,6,6,8,6,
cDdeTXOnAK,AutoCoder: Enhancing Code Large Language Model with AIEV-INSTRUCT,Reject,Reject,3.50,3,5,3,3,,
04TRw4pYSV,Dual-Modality Guided Prompt for Continual Learning of Large Multimodal Models,Withdrawn (treated as Reject),Reject,3.50,3,3,3,5,,
1YYp1rPRlm,Differentially Private Deep Model-Based Reinforcement Learning,Reject,Reject,5.75,6,6,6,5,,
4ub9gpx9xw,Walk the Talk? Measuring the Faithfulness of Large Language Model Explanations,Accept (Spotlight),Accept,7.50,8,8,8,6,,
tjNf0L8QjR,An Image is Worth More Than 16x16 Patches: Exploring Transformers on Individual Pixels,Accept (Poster),Accept,6.25,5,6,8,6,,
8QqQk1c0Dg,Clipping Improves Adam and AdaGrad when the Noise Is Heavy-Tailed,Reject,Reject,5.25,6,5,5,5,,
61ss5RA1MM,Training Free Guided Flow-Matching with Optimal Control,Accept (Poster),Accept,6.50,6,6,8,6,,
kkVTeMvC9D,Understanding Gradient Descent through the Training Jacobian,Withdrawn (treated as Reject),Reject,3.40,3,3,3,5,3,
Ev4iw23gdI,EMMA: Empowering Multi-modal Mamba with Structural and Hierarchical Alignment,Accept (Poster),Accept,6.00,6,6,6,6,,
eFoj2egr7G,Mitigating Object Hallucination in Large Vision-Language Models via Image-Grounded Guidance,Reject,Reject,6.00,6,5,8,5,6,
lNuGCXxvkn,Physics-Informed Interpolator Generalizes Well in Fixed Dimension: Inductive Bias and Benign Overfitting,Reject,Reject,5.25,5,6,5,5,,
LD0qz8j8Zm,Evaluating topological fitness of human brain-inspired sub-circuits in Echo State Networks,Withdrawn (treated as Reject),Reject,4.00,3,3,5,5,,
SRpq5OBpED,Meta-Dynamical State Space Models for Integrative Neural Data Analysis,Accept (Spotlight),Accept,7.50,8,8,8,6,,
bwhLqFjsxd,Learning to Imitate with Less: Efficient Individual Behavior Modeling in Chess,Reject,Reject,3.67,5,3,3,,,
5btqauRdz0,Zero-Shot Generalization of GNNs over Distinct Attribute Domains,Reject,Reject,5.50,6,5,5,6,,
1CeIRl147S,Domain-specific Benchmarking of Vision-Language Models: A Task Augmentation Framework Using Metadata,Withdrawn (treated as Reject),Reject,4.33,5,5,3,,,
gVnJFY8nCM,Residual-MPPI: Online Policy Customization for Continuous Control,Accept (Poster),Accept,6.25,6,8,5,6,,
1T6HzuZMCz,Interpretable Surrogate Models: A Clustering Approach for Gaussian Process Posteriors Using Mixed-Integer Quadratic Programming,Reject,Reject,3.50,3,3,5,3,,
XGFfFKqy3Y,Step-wise Triple-Consistent Diffusion Sampling for Inverse Problems,Reject,Reject,4.40,6,3,5,3,5,
ffuHn3Q6Hc,Reinitializing weights vs hidden units for maintaining plasticity in neural networks,Withdrawn (treated as Reject),Reject,5.33,5,3,8,,,
x7NbaU8RSU,TurboRAG: Accelerating Retrieval-Augmented Generation with Precomputed KV Caches for Chunked Text,Reject,Reject,6.00,5,6,8,5,,
Y4aWwRh25b,Follow My Instruction and Spill the Beans: Scalable Data Extraction from Retrieval-Augmented Generation Systems,Accept (Poster),Accept,6.75,8,6,8,5,,
QKBu1BOAwd,From Exploration to Mastery: Enabling LLMs to Master Tools via Self-Driven Interactions,Accept (Oral),Accept,7.33,6,8,8,,,
c9TSRcdqBf,Explainable Molecular Property Prediction: Aligning Chemical Concepts with Predictions via Language Models,Withdrawn (treated as Reject),Reject,5.25,5,6,5,5,,
uBai0ukstY,Equivariant Neural Functional Networks for Transformers,Accept (Poster),Accept,7.00,8,6,8,6,,
hKcDOfDxgn,Brain-Like Replay Naturally Emerges in Reinforcement Learning Agents,Reject,Reject,3.75,3,3,3,6,,
C0Boqhem9u,LinBridge: A Learnable Framework for Interpreting Nonlinear Neural Encoding Models,Reject,Reject,4.40,3,8,5,3,3,
Y89o3LAEHX,A Hybrid Loss Framework for Decomposition-based Time Series Forecasting Methods: Balancing Global and Component Errors,Withdrawn (treated as Reject),Reject,2.00,3,3,1,1,,
h7fZvaU93L,Semantically Consistent Video Inpainting with Conditional Diffusion Models,Reject,Reject,5.50,5,5,6,6,,
4BYzyGKIcb,Sharpness-Aware Geometric Defense for Robust Out-Of-Distribution Detection,Withdrawn (treated as Reject),Reject,4.00,6,3,3,,,
Hz4BYVY8YM,SVBench: A Benchmark with Temporal Multi-Turn Dialogues for Streaming Video Understanding,Accept (Spotlight),Accept,7.50,8,8,8,6,,
QrTvFCa4nX,Interpolating Video-LLMs:  Toward Longer-sequence LMMs in a Training-free Manner,Reject,Reject,5.25,5,5,5,6,,
5IBrWCeZtl,Co-Evolution Learning,Reject,Reject,3.67,5,3,3,,,
LX9m5iWBun,Log-Concave Sampling on Compact Supports: A Versatile Proximal Framework,Withdrawn (treated as Reject),Reject,3.67,3,5,3,,,
nGiGXLnKhl,Vision-RWKV: Efficient and Scalable Visual Perception with RWKV-Like Architectures,Accept (Spotlight),Accept,8.00,8,8,8,,,
ndtFyx7UWs,PersonalVideo: High ID-Fidelity Video Customization With Static Images,Withdrawn (treated as Reject),Reject,4.50,5,5,5,3,,
e5288Iu4Zc,Improved Video VAE for Latent Video Diffusion Model,Withdrawn (treated as Reject),Reject,5.33,6,5,5,,,
CXS3cIb5Dc,Distilling Cross-Domain Knowledge for Person Re-ID by Aligning Any Pretrained Encoder with CLIP Textual Features,Withdrawn (treated as Reject),Reject,4.00,5,3,5,3,,
EUAxxrxOM8,Model predictive control is almost optimal for restless bandits,Reject,Reject,5.00,6,5,3,6,,
cb4etlGvOY,"Towards Autonomous Agents: Adaptive-planning, Reasoning, and Acting in Language Models",Withdrawn (treated as Reject),Reject,2.50,1,3,3,3,,
Acvo2RGSCy,DeLLMa: Decision Making Under Uncertainty with Large Language Models,Accept (Spotlight),Accept,7.33,8,6,8,,,
O6p3v6i0hT,Filling in the GAP: Achieving Robust and Adaptive GNNs through Post-Processing,Withdrawn (treated as Reject),Reject,4.50,3,5,5,5,,
AjunxrcKa2,Conditional LoRA Parameter Generation,Withdrawn (treated as Reject),Reject,3.40,5,3,3,5,1,
QWMCaEfoR7,Dominant Shuffle: An Incredibly Simple but Exceptionally Effective Data Augmentation Method for Time-Series Prediction,Reject,Reject,4.75,3,5,5,6,,
TtUh0TOlGX,Regularization by Texts for Latent Diffusion Inverse Solvers,Accept (Spotlight),Accept,7.33,6,8,8,,,
gWgaypDBs8,Representative Guidance: Diffusion Model Sampling with Coherence,Accept (Spotlight),Accept,7.33,8,6,8,,,
nmvmPIi185,Neural Causal Graph for Interpretable and Intervenable Classification,Accept (Poster),Accept,6.25,6,6,5,8,,
Gws8Q4wSrJ,A Block Coordinate Descent Method for Nonsmooth Composite Optimization under Orthogonality Constraints,Reject,Reject,4.00,6,3,3,,,
ISBmUNKPST,MentalChat16K: A Benchmark Dataset for Conversational Mental Health Assistance,Reject,Reject,5.50,5,5,6,6,,
s1zO0YBEF8,Swing-by Dynamics in Concept Learning and Compositional Generalization,Accept (Poster),Accept,6.50,6,6,6,8,,
vr1QdCNJmN,Difference-of-submodular Bregman Divergence,Accept (Poster),Accept,7.00,8,6,5,8,8,
qHVUdP1EEU,Jigsaw++: Imagining Complete Shape Priors for Object Reassembly,Reject,Reject,5.25,6,6,6,3,,
mMPaQzgzAN,Jumping Ahead: Improving Reconstruction Fidelity with JumpReLU Sparse Autoencoders,Reject,Reject,4.25,3,8,3,3,,
6kPBThI6ZJ,Hummingbird: High Fidelity Image Generation via Multimodal Context Alignment,Accept (Poster),Accept,6.50,6,6,6,8,,
lgf2LW7fOJ,Camera Pose Estimation Emerging In Video Diffusion Transformer,Withdrawn (treated as Reject),Reject,4.50,3,5,5,5,,
1rg56KzwsS,FullDiffusion: Diffusion Models Without Time Truncation,Reject,Reject,4.75,5,5,6,3,,
OclHGmt2ZM,CMamba: Channel Correlation Enhanced State Space Models for Multivariate Time Series Forecasting,Reject,Reject,5.25,6,5,5,5,,
9VMW4iXfKt,R-Sparse: Rank-Aware Activation Sparsity for Efficient LLM Inference,Accept (Poster),Accept,5.50,6,5,6,5,,
uQEsLZU15E,Deciphering Cross-Modal Alignment in Large Vision-Language Models with Modality Integration Rate,Withdrawn (treated as Reject),Reject,5.25,5,5,3,8,,
RwiUmrEHgR,Long Tail Classification  Through Cost Sensitive Loss Functions,Reject,Reject,3.00,3,3,3,3,,
9XETcRsufZ,Mixture of Parrots: Experts improve memorization more than reasoning,Accept (Poster),Accept,7.00,8,8,6,6,,
Kg0KnPfiW2,Automating Large-scale In-silico Benchmarking for Genomic Foundation Models,Reject,Reject,3.00,1,5,3,3,,
FHQDCQFD8y,Grad-TopoCAM: EEG Brain Region Visual Interpretability via Gradient-Based Topographic Class Activation Map,Reject,Reject,3.00,3,3,3,3,,
dd0rUW29tQ,GeNIe: Generative Hard Negative Images Through Diffusion,Reject,Reject,6.25,8,6,6,5,,
DKA7Hx7PSt,Linear Projections of Teacher Embeddings for Few-Class Distillation,Reject,Reject,5.50,6,6,5,5,,
z1pydjd4XQ,YESNO-PRO: A HIGH-PERFORMANCE POINTWISE RERANKING ALGORITHM BRIDGING ENCODERDECODER AND DECODER-ONLY LLMS,Withdrawn (treated as Reject),Reject,2.50,3,3,1,3,,
1uLW9eYNJB,MoS: Unleashing Parameter Efficiency of Low-Rank Adaptation with Mixture of Shards,Accept (Poster),Accept,6.50,6,6,6,8,,
prSJlvWrgE,Drift2Matrix: Kernel-Induced Self Representation for Concept Drift Adaptation in Co-evolving Time Series,Reject,Reject,5.75,6,6,8,3,,
1iuaxjssVp,Fast Uncovering of Protein Sequence Diversity from Structure,Accept (Spotlight),Accept,7.25,8,5,8,8,,
Ecb6HBoo1r,Deciphering Cell Lineage Gene Regulatory Network via MTGRN,Reject,Reject,5.75,5,6,6,6,,
cGu5LtGcRD,Adaptive HL-Gaussian: A Value Function Learning Method with Dynamic Support Adjustment,Reject,Reject,4.75,5,3,5,6,,
5WPQIVgWCg,Satisficing Regret Minimization in Bandits,Accept (Poster),Accept,6.67,6,6,8,,,
VmJdqhuTCh,Frequency-Guided Masking for Enhanced Vision Self-Supervised Learning,Accept (Poster),Accept,6.50,8,6,6,6,,
q5zMyAUhGx,Generalization Bounds and Model Complexity for Kolmogorov–Arnold Networks,Accept (Poster),Accept,6.20,6,5,6,6,8,
ZxZabvtLwV,ProtEx: A Retrieval-Augmented Approach for Protein Function Prediction,Reject,Reject,5.67,6,5,6,,,
NbgODSFW3q,ReferPix2Pix: Guiding  Multi-Modal LLMs for Image Editing with Referential Pixel Grounding,Withdrawn (treated as Reject),Reject,5.00,5,5,5,5,,
lpBzjYlt3u,MobileSafetyBench: Evaluating Safety of Autonomous Agents in Mobile Device Control,Reject,Reject,4.25,8,1,3,5,,
ziB549CQ30,Solving the Fuzzy Job Shop Scheduling Problem via Learning Approaches,Reject,Reject,3.50,3,3,3,5,,
HtS2NUcqtD,Tensor Attention Training: Provably Efficient Learning of Higher-order Transformers,Reject,Reject,5.50,8,5,6,3,,
k73R7xdWtl,An Online Learning Approach to Prompt-based Selection of Generative Models,Reject,Reject,5.33,5,5,6,,,
HAD6iZxKuh,WMAdapter: Adding WaterMark Control to Latent Diffusion Models,Reject,Reject,5.20,3,5,6,6,6,
qcyn7ESaM8,Bridging PCA and Neural Networks: New Insights into Class Bias,Withdrawn (treated as Reject),Reject,2.50,3,1,3,3,,
6yENDA7J4G,Towards Foundation Models for Mixed Integer Linear Programming,Accept (Poster),Accept,6.00,6,6,6,6,,
ZXaocmXc6d,From Lazy to Rich: Exact Learning Dynamics in Deep Linear Networks,Accept (Poster),Accept,6.67,8,6,6,,,
5haYLrlyGj,A Unified Framework for Speculative Decoding with Multiple Drafters as a Bandit,Reject,Reject,5.00,6,8,3,3,,
8Rad5LwSv2,Physics-based Skinned Dance Generation with RL Fine-tuning,Withdrawn (treated as Reject),Reject,4.75,5,6,3,5,,
iMI4HRpZFc,Identifying and Addressing Delusions for Target-Directed Decision Making,Reject,Reject,5.25,6,5,5,5,,
SvCOhZRQqa,Token Pruning Meets Audio: Investigating Unique Behaviors in Vision Transformer-Based Audio Classification,Withdrawn (treated as Reject),Reject,5.60,6,5,5,6,6,
lYtY3RV5nv,SMiR: A Synthetic Data Pipeline To Improve Multi-Image Reasoning,Withdrawn (treated as Reject),Reject,4.33,5,3,5,,,
ERv8ptegFi,"GPUDrive: Data-driven, multi-agent driving simulation at 1 million FPS",Accept (Poster),Accept,6.25,3,8,8,6,,
FCMpUOZkxi,On Stochastic Contextual Bandits with Knapsacks in Small Budget Regime,Accept (Poster),Accept,6.75,5,8,6,8,,
zvoM1Wastw,A Provable Quantile Regression Adapter via Transfer Learning,Withdrawn (treated as Reject),Reject,3.50,5,3,3,3,,
9JCNPFL1f9,Visual Haystacks: A Vision-Centric Needle-In-A-Haystack Benchmark,Accept (Poster),Accept,6.00,6,6,6,,,
XHvdM04T0l,Learning Structure-Dynamics-aware Representations for Efficient and Robust 3D Pose Estimation,Reject,Reject,4.83,6,5,5,3,5,5
IqaQZ1Jdky,Kolmogorov-Arnold Networks with Variable Function Basis,Withdrawn (treated as Reject),Reject,2.50,3,3,3,1,,
yEnJvc7ogD,An Efficient Plugin Method for Metric Optimization of Black-Box Models,Withdrawn (treated as Reject),Reject,4.00,3,5,5,3,,
q541p2YLt2,Transformer Training Instability of Softmax and Lipschitz-Kernel Attentions,Withdrawn (treated as Reject),Reject,2.50,3,3,1,3,,
TqLY7QoELU,GasketRAG: Systematic Alignment of Large Language Models with Retrievers,Withdrawn (treated as Reject),Reject,6.00,5,6,6,8,5,
YlWvQSBCgl,Image Generation with Channel-wise Quantization,Reject,Reject,4.00,3,5,3,5,,
ejvf3JrZuC,Theory of LLM sampling: part descriptive and part prescriptive,Withdrawn (treated as Reject),Reject,4.25,3,5,3,6,,
uuOmdQy6p7,Few-shot Text Adversarial  Attack for Black-box Multi-task  Learning,Reject,Reject,4.25,5,6,5,1,,
ed75tWzgt0,Provably Efficient and Practical Self-Play for Better LLM Alignment,Reject,Reject,4.25,5,3,6,3,,
BzsjHiBfLk,Flow Distillation Sampling: Regularizing 3D Gaussians with Pre-trained Matching Priors,Accept (Poster),Accept,6.75,8,8,6,5,,
t5kThOYtxn,Stable batched bandit:  Optimal regret with free inference,Reject,Reject,4.20,5,5,5,3,3,
sTI75sFQkn,dFCExpert: Learning Dynamic Functional Connectivity Patterns with Modularity and State Experts,Withdrawn (treated as Reject),Reject,3.25,3,6,3,1,,
J7hIz9GXKq,Collaborative Compressors in Distributed Mean Estimation with Limited Communication Budge,Reject,Reject,5.25,6,5,5,5,,
tsfR7JCwTf,Certified Robustness to Clean-label Poisoning Using Diffusion Denoising,Withdrawn (treated as Reject),Reject,4.50,3,5,5,5,,
F0Zd3knG9j,How transformers learn structured data: insights from hierarchical filtering,Reject,Reject,5.00,5,5,5,,,
ori83fBg71,SPECTRUM: Empowering Online Handwriting Verification via Temporal-Frequency Multimodal Representation Learning,Withdrawn (treated as Reject),Reject,5.25,8,5,5,3,,
3lXZjsir0e,Sample Efficient Robust Offline Self-Play for Model-based Reinforcement Learning,Reject,Reject,5.60,5,6,6,5,6,
K2jOacHUlO,To Trust or Not to Trust? Enhancing Large Language Models' Situated Faithfulness to External Contexts,Accept (Spotlight),Accept,7.25,5,8,8,8,,
DblHBgD0GR,Rethinking and Defending Protective Perturbation in Personalized Diffusion Models,Reject,Reject,5.75,3,6,8,6,,
lEsNGN1SjG,Information-theoretically Safe Bias Classifier Against Adversarial Attacks,Withdrawn (treated as Reject),Reject,2.00,3,3,1,1,,
cQ25MQQSNI,CertainlyUncertain: A Benchmark and Metric for Multimodal Epistemic and Aleatoric Awareness,Accept (Poster),Accept,6.00,6,6,6,,,
FQEFWGT19m,Multi-task Learning for Heterogeneous Multi-source Block-Wise Missing Data,Reject,Reject,5.25,6,5,5,5,,
8g4XgC8HPF,Controllable Generation via Locally Constrained Resampling,Accept (Poster),Accept,6.00,8,5,6,5,,
OYT7yZfBFw,TrajGPT: Irregular Time-Series Representation Learning for Health Trajectory Analysis,Reject,Reject,6.25,8,5,6,6,,
hFQZmKFtlT,Rethinking Memorization in LLMs: On Learning by Rote vs. with Understanding,Reject,Reject,3.50,3,3,5,3,,
ESM2ixIp3X,Revisiting and Extending Similarity-based Metrics in Summary Factual Consistency Detection,Reject,Reject,3.50,3,5,3,3,,
10vaHIOdEe,One Model for One Graph: A New Perspective for Pretraining with Cross-domain Graphs,Reject,Reject,5.00,5,5,5,5,,
i8LCUpKvAz,Minimax Optimal Reinforcement Learning with Quasi-Optimism,Accept (Poster),Accept,7.00,6,8,8,6,,
YMCtQlm8Bc,Critical Influence of Overparameterization on Sharpness-aware Minimization,Reject,Reject,5.75,6,6,5,6,,
2h1siDrSMl,RoRA-VLM: Robust Retrieval-Augmented Vision Language Models,Reject,Reject,5.67,6,5,6,,,
SwRlpDKrY9,ReDebias: Exploring Residual energy based Debias learning,Withdrawn (treated as Reject),Reject,5.20,3,5,5,8,5,
NIkfix2eDQ,Plastic Learning with Deep Fourier Features,Accept (Poster),Accept,6.20,6,6,5,8,6,
GJsuYHhAga,Meissonic: Revitalizing Masked Generative Transformers for Efficient High-Resolution Text-to-Image Synthesis,Accept (Poster),Accept,6.00,6,6,6,,,
M9U49u9GA7,SiDyP: Simplex Diffusion with Dynamic Prior for Denoising Llama-Generated Labels,Reject,Reject,5.00,5,5,5,5,,
pIT0P1UASS,Towards Neural Scaling Laws for Foundation Models on Temporal Graphs,Withdrawn (treated as Reject),Reject,4.25,3,3,5,6,,
dw9VUsSHGB,RepoGraph: Enhancing AI Software Engineering with Repository-level Code Graph,Accept (Poster),Accept,6.20,5,8,6,6,6,
g1fkhbhHjL,Black Sheep in the Herd: Playing with Spuriously Correlated Attributes for Vision-Language Recognition,Accept (Poster),Accept,7.00,8,6,8,6,,
uNd289HjLi,Score-based Self-supervised MRI Denoising,Accept (Poster),Accept,6.33,8,6,5,,,
VxIetsMu3G,Understanding the Benefits of SimCLR Pre-Training in Two-Layer Convolutional Neural Networks,Reject,Reject,5.25,5,5,5,6,,
y80D4IojuY,Agent-to-Sim: Learning Interactive Behavior Models from Casual Longitudinal Videos,Accept (Poster),Accept,6.75,8,5,6,8,,
AExygKPmnJ,VN-EGNN: E(3)- and SE(3)-Equivariant Graph Neural Networks with Virtual Nodes Enhance Protein Binding Site Identification,Reject,Reject,5.20,8,5,3,5,5,
DDxLsxiZR8,CAT Pruning: Cluster-Aware Token Pruning For Text-to-Image Diffusion Models,Reject,Reject,4.00,5,5,3,3,,
fXb9BbuyAD,Enabling Realtime Reinforcement Learning at Scale with Staggered Asynchronous Inference,Accept (Poster),Accept,7.00,8,6,8,6,,
AEglX9CHFN,HG-Adapter: Improving Pre-Trained Heterogeneous Graph Neural Networks with Dual Adapters,Accept (Poster),Accept,6.50,6,8,6,6,,
gSO9fYLPSw,DEGS: Deformable Event-based 3D Gaussian Splatting from RGB and Event Stream,Withdrawn (treated as Reject),Reject,3.75,6,3,5,1,,
zNfdtV9ADQ,SRPCA: Sparse Reverse of Principal Component Analysis for Fast Low-Rank Matrix Completion,Withdrawn (treated as Reject),Reject,4.25,3,6,3,5,,
tkqNDbukWW,DeCoRe: Decoding by Contrasting Retrieval Heads to Mitigate Hallucinations,Reject,Reject,5.50,6,6,5,5,,
6O8lh1jIwI,Learning DAGs and Root Causes from Time-Series Data,Reject,Reject,5.00,3,6,6,,,
uqe5HkjbT9,Trajectory-Class-Aware Multi-Agent Reinforcement Learning,Accept (Poster),Accept,5.75,6,6,6,5,,
fgaNjiijS1,A Kernel Distribution Closeness Testing,Reject,Reject,5.75,8,6,6,3,,
u438df0Uce,SpikeZIP: Compressing Spiking Neural Network with Paths-Ensemble Training for Optimized Pareto-front Performance,Reject,Reject,3.60,3,3,3,3,6,
xAM9VaXZnY,What Can We Learn from State Space Models for Machine Learning on Graphs?,Reject,Reject,4.75,6,3,5,5,,
WkhlUyJcOJ,Less is More: Extreme Gradient Boost Rank-1 Adaption for Efficient Finetuning of LLMs,Withdrawn (treated as Reject),Reject,6.00,6,8,5,6,5,
tlH4vDii0E,Fine-Tuning Pre-trained Language Models for Robust Causal Representation Learning,Reject,Reject,5.60,6,5,5,6,6,
GcbhbZsgiu,Adversarial Mixup Unlearning,Accept (Poster),Accept,5.00,6,3,6,,,
esf4Lduba2,FIMP: Foundation Model-Informed Message Passing for Graph Neural Networks,Reject,Reject,4.75,5,5,3,6,,
b9qIPrOfCw,Continuity-Driven Pose Estimation for Videos,Withdrawn (treated as Reject),Reject,5.00,5,5,5,,,
2tIyA5cri8,Sparse Autoencoders Reveal Temporal Difference Learning in Large Language Models,Accept (Poster),Accept,6.25,6,5,6,8,,
J9eKm7j6KD,Words in Motion: Extracting Interpretable Control Vectors for Motion Transformers,Accept (Poster),Accept,4.80,5,3,3,8,5,
gzxDjnvBDa,Rethinking the role of frames for SE(3)-invariant crystal structure modeling,Accept (Poster),Accept,7.00,8,8,6,6,,
ETFfXGM3e4,SAT-LDM: Provably Generalizable Image Watermarking for Latent Diffusion Models with Self-Augmented Training,Reject,Reject,5.50,5,6,5,6,,
oHbmiaeyUL,Multidimensional Trajectory Optimization for Flow and Diffusion,Reject,Reject,5.50,5,6,5,6,,
BkLLtZX7AZ,Spatially-aware Photo-realistic Face Relighting using Joint Embedding of Light Properties,Withdrawn (treated as Reject),Reject,3.00,5,1,3,3,,
BMWOw3xhUQ,Bridging the Gap Beteween SL and TD Learning via Q-conditioned maximization,Reject,Reject,3.75,3,5,1,6,,
KISgRiGCKS,Optimal Transport-Based Domain Alignment as a Preprocessing Step for Federated Learning,Reject,Reject,4.50,3,5,5,5,,
ePJrZLIqpV,Rethinking Audio-Visual Adversarial Vulnerability from Temporal and Modality Perspectives,Accept (Poster),Accept,6.00,6,6,6,6,,
KGhkIySg3h,Multi-Fidelity Fine-Tuning of Pre-Trained Language Models,Withdrawn (treated as Reject),Reject,3.50,3,3,3,5,,
PnQJ24n1qq,Cross-Modal Alignment via Variational Copula Modelling,Withdrawn (treated as Reject),Reject,5.75,3,8,6,6,,
j4LITBSUjs,PerturboLLaVA: Reducing Multimodal Hallucinations with Perturbative Visual Training,Accept (Spotlight),Accept,7.40,8,8,5,8,8,
rkAqvDnnmO,A Simple Efficiency Incremental Learning Framework via Vision-Language Model with Multi-Adapters,Reject,Reject,5.25,5,5,6,5,,
rXNGpyxsLQ,SP-LoRA: Sparsity-Preserved Low-Rank Adaptation for Sparse Large Language Model,Withdrawn (treated as Reject),Reject,4.50,5,3,5,5,,
3qDhqj6qfu,TabKANet: Tabular Data Modeling with Kolmogorov-Arnold Network and Transformer,Withdrawn (treated as Reject),Reject,3.00,3,3,3,,,
Nsms7NeU2x,How much can we Forget about Data Contamination?,Reject,Reject,6.75,8,5,6,8,,
UWuTZYPSxJ,KDA: A Knowledge-Distilled Attacker for Scalable LLM Red Teaming,Withdrawn (treated as Reject),Reject,2.50,1,3,3,3,,
OW9elPTHcE,A General Feature Attribution Framework under a Black-box Setting,Reject,Reject,5.50,6,3,8,5,,
PTcMzQgKmn,A Training-Free Sub-quadratic Cost Transformer Model Serving Framework with Hierarchically Pruned Attention,Accept (Poster),Accept,6.25,6,5,8,6,,
KlN00vQEY2,"Manifolds, Random Matrices and Spectral Gaps: The geometric phases of generative diffusion",Accept (Poster),Accept,5.60,5,6,6,5,6,
vF4RhEPGtb,Typography Leads Semantic Diversifying: Amplifying Adversarial Transferability across Multimodal Large Language Models,Withdrawn (treated as Reject),Reject,4.25,3,3,6,5,,
2VhFZPYqjE,How to Get Your LLM to Generate Challenging Problems for Evaluation,Reject,Reject,4.00,3,3,6,,,
4LiegvCeQD,IEL: Intra-Model Ensemble Learning For Single Sample Test-Time Adaptation,Reject,Reject,2.50,3,3,3,1,,
52Idqv2FNY,Correlating and Predicting Human Evaluations of Language Models from Natural Language Processing Benchmarks,Reject,Reject,4.75,3,5,3,8,,
rObkvzJxTG,Smoothing the Shift: Towards Stable Test-Time Adaptation under Complex Multimodal Noises,Accept (Poster),Accept,5.50,6,6,5,5,,
ugXGFCS6HK,Discriminating image representations with principal distortions,Accept (Poster),Accept,6.20,6,8,6,5,6,
QB8dHqVoDw,Transfer learning in Scalable Graph Neural Network for Improved Physical Simulation,Withdrawn (treated as Reject),Reject,4.75,6,3,5,5,,
VpGsy4hKMc,FreeSplatter: Pose-free Gaussian Splatting for Sparse-view 3D Reconstruction,Reject,Reject,5.00,5,5,6,6,3,
